GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC02,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC19,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC23,HC01_EST_VC24,HC01_EST_VC25,HC01_EST_VC27,HC01_EST_VC28,HC01_EST_VC29,HC01_EST_VC31,HC01_EST_VC32,HC01_EST_VC33,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC44,HC01_EST_VC45,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC52
Id,Id2,Geography,Total; Estimate; Population 18 to 24 years,Total; Estimate; Less than high school graduate,Total; Estimate; High school graduate (includes equivalency),Total; Estimate; Some college or associate's degree,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 25 years and over,Total; Estimate; Less than 9th grade,"Total; Estimate; 9th to 12th grade, no diploma",Total; Estimate; High school graduate (includes equivalency),"Total; Estimate; Some college, no degree",Total; Estimate; Associate's degree,Total; Estimate; Bachelor's degree,Total; Estimate; Graduate or professional degree,Total; Estimate; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Estimate; Population 25 to 34 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 35 to 44 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 45 to 64 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 65 years and over,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Less than high school graduate,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - High school graduate (includes equivalency),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Some college or associate's degree,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Bachelor's degree or higher,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Educational attainment
1400000US06075011800,06075011800,"Census Tract 118, San Francisco County, California",235,40.9,22.6,36.6,0.0,1366,37.6,11.1,25.7,4.9,9.4,9.4,1.9,51.3,11.3,88,76.1,30.7,284,64.4,26.4,587,61.8,6.8,407,21.6,2.9,41.7,35.0,5.1,0.0,12807,10072,11317,26782,48462,13750,2.5
1400000US06075011901,06075011901,"Census Tract 119.01, San Francisco County, California",200,0.0,50.0,27.5,22.5,1722,3.3,2.1,10.2,12.7,13.6,42.9,15.2,94.7,58.1,426,100.0,70.0,350,94.9,68.0,541,100.0,51.6,405,81.7,45.7,19.6,8.5,11.9,3.2,47760,-,24438,48500,51481,34583,7.0
1400000US06075011902,06075011902,"Census Tract 119.02, San Francisco County, California",181,0.0,0.0,64.6,35.4,2272,1.7,3.4,20.0,17.5,5.6,41.7,10.0,94.9,51.7,955,100.0,69.5,455,100.0,42.6,616,88.5,37.2,246,81.3,35.8,23.1,12.5,19.6,8.6,43498,17794,31129,48494,43711,72321,3.5
1400000US06075012000,06075012000,"Census Tract 120, San Francisco County, California",605,0.0,28.8,25.5,45.8,2845,6.3,7.9,18.6,19.8,2.7,37.5,7.1,85.8,44.7,928,99.0,60.0,596,86.6,50.8,942,87.5,39.0,379,48.0,11.6,53.7,28.5,10.2,19.0,36710,21111,21734,35324,48578,65815,3.8
1400000US06075012100,06075012100,"Census Tract 121, San Francisco County, California",526,0.0,17.7,51.1,31.2,2415,2.6,2.2,15.1,18.9,7.7,40.7,12.8,95.2,53.5,909,97.8,69.9,567,97.4,62.4,601,93.0,37.1,338,88.5,23.7,33.6,12.6,26.4,8.1,35298,35952,16327,36842,35938,49318,4.6
1400000US06075012201,06075012201,"Census Tract 122.01, San Francisco County, California",377,31.8,33.7,24.7,9.8,3397,10.5,9.4,18.6,21.3,11.7,15.4,13.2,80.2,28.6,1015,89.6,45.2,989,77.7,23.1,962,81.2,22.8,431,61.5,14.8,33.7,46.1,15.2,9.8,31513,13268,20805,35762,50357,49875,10.9
1400000US06075012202,06075012202,"Census Tract 122.02, San Francisco County, California",324,4.6,8.3,74.7,12.3,1821,3.8,11.2,25.2,23.8,6.0,22.1,7.9,85.0,30.0,585,97.9,56.9,272,93.0,22.8,817,74.9,16.8,147,74.8,9.5,64.5,35.6,10.8,30.4,33244,7829,36161,21976,47000,37180,8.0
1400000US06075012301,06075012301,"Census Tract 123.01, San Francisco County, California",278,57.2,16.2,10.4,16.2,1861,16.6,18.4,25.0,9.6,3.6,19.2,7.6,65.1,26.9,453,76.4,30.9,238,88.2,39.9,685,60.6,27.7,485,49.5,15.5,43.4,36.7,22.4,28.4,21591,12965,26006,31287,40455,19405,7.5
1400000US06075012302,06075012302,"Census Tract 123.02, San Francisco County, California",343,0.0,7.0,59.8,33.2,1711,2.4,3.0,18.0,25.0,5.1,31.4,15.1,94.6,46.5,788,95.8,42.4,216,100.0,63.4,424,100.0,44.8,283,78.8,47.3,0.0,36.7,25.8,17.4,33682,110438,18750,32556,33438,58690,9.2
1400000US06075012401,06075012401,"Census Tract 124.01, San Francisco County, California",620,50.8,21.1,22.6,5.5,3181,25.1,10.5,28.8,19.8,3.3,10.4,2.2,64.5,12.5,777,68.6,23.7,600,66.3,8.3,1331,63.3,8.1,473,58.6,12.1,20.8,17.1,16.4,7.5,24694,21577,24468,27157,37381,36932,8.2
1400000US06075012402,06075012402,"Census Tract 124.02, San Francisco County, California",297,0.0,32.3,29.0,38.7,2437,7.3,10.0,17.5,21.7,8.5,21.9,13.1,82.7,35.0,643,100.0,62.8,571,83.7,44.0,759,65.7,13.3,464,85.3,20.9,60.1,23.7,17.1,31.1,25803,6310,22826,29234,38081,40463,8.9
1400000US06075012501,06075012501,"Census Tract 125.01, San Francisco County, California",257,20.2,34.6,32.7,12.5,2770,7.4,13.6,27.6,22.4,7.5,11.9,9.5,78.9,21.4,420,96.2,32.1,653,79.9,19.6,1047,79.3,20.3,650,66.2,18.0,40.4,46.9,52.4,39.6,21324,18571,30391,21346,29107,2727,6.2
1400000US06075012502,06075012502,"Census Tract 125.02, San Francisco County, California",403,14.4,39.2,39.2,7.2,2673,22.7,14.5,24.8,20.4,0.0,9.4,8.3,62.8,17.7,208,92.3,17.3,293,54.6,22.9,1113,70.4,17.8,1059,51.3,16.2,45.7,48.0,33.6,41.4,21526,22765,19821,30221,16928,"2,500-",18.2
1400000US06075012601,06075012601,"Census Tract 126.01, San Francisco County, California",34,0.0,0.0,0.0,100.0,2144,0.0,2.8,3.5,5.5,1.9,52.4,34.0,97.2,86.5,1127,100.0,100.0,434,100.0,100.0,340,82.6,46.2,243,100.0,56.0,0.0,0.0,28.0,3.2,82000,11810,-,196731,82630,82212,1.5
1400000US06075012602,06075012602,"Census Tract 126.02, San Francisco County, California",222,0.0,0.0,11.7,88.3,2230,3.9,0.0,4.2,7.3,1.8,56.6,26.2,96.1,82.9,879,100.0,98.5,602,100.0,92.5,393,100.0,82.7,356,75.8,28.1,0.0,0.0,8.9,8.3,98770,"2,500-",-,53542,96738,114554,3.1
1400000US06075012700,06075012700,"Census Tract 127, San Francisco County, California",90,14.4,0.0,14.4,71.1,2929,2.7,0.0,8.0,10.9,1.5,47.7,29.2,97.3,76.9,925,100.0,89.9,941,100.0,81.4,616,100.0,79.5,447,82.3,36.9,70.9,19.1,9.1,5.2,85000,-,19632,26359,85133,118068,1.2
1400000US06075012800,06075012800,"Census Tract 128, San Francisco County, California",288,9.4,24.3,11.1,55.2,3367,0.0,0.4,8.0,9.3,3.6,51.2,27.4,99.6,78.6,1290,100.0,93.6,595,100.0,92.1,943,98.6,60.2,539,100.0,60.3,0.0,14.4,7.8,2.1,78554,-,26375,51689,80500,104476,0.6
1400000US06075012901,06075012901,"Census Tract 129.01, San Francisco County, California",284,0.0,0.0,21.1,78.9,2130,0.0,2.0,10.2,9.9,3.9,52.8,21.2,98.0,74.0,1062,98.7,92.0,401,100.0,78.1,518,94.4,47.9,149,100.0,25.5,32.6,26.6,5.1,2.3,73750,"2,500-",41632,44583,78091,84708,0.9
1400000US06075012902,06075012902,"Census Tract 129.02, San Francisco County, California",311,0.0,0.0,16.7,83.3,3017,0.9,0.3,5.7,10.3,6.6,54.7,21.4,98.8,76.1,1466,100.0,89.8,391,100.0,79.8,763,100.0,73.3,397,90.7,27.5,35.1,0.0,0.0,0.9,80893,-,11277,26328,91908,87179,1.0
1400000US06075013000,06075013000,"Census Tract 130, San Francisco County, California",75,0.0,28.0,0.0,72.0,3446,0.0,1.6,3.9,10.4,1.9,51.2,31.2,98.4,82.3,1548,100.0,91.7,681,96.3,81.2,813,100.0,78.1,404,92.8,56.9,0.0,18.0,4.7,4.3,72665,-,26339,42750,80491,69057,0.4
1400000US06075013101,06075013101,"Census Tract 131.01, San Francisco County, California",96,0.0,0.0,37.5,62.5,3369,0.5,0.4,6.1,9.1,2.8,57.6,23.4,99.1,81.0,1849,100.0,91.6,580,100.0,85.3,538,100.0,64.9,402,92.5,47.8,56.7,8.7,0.0,2.0,87996,-,49881,58542,89461,121053,1.1
1400000US06075013102,06075013102,"Census Tract 131.02, San Francisco County, California",372,3.5,10.5,40.3,45.7,2400,0.0,1.1,4.0,9.3,3.8,37.8,44.0,98.9,81.8,871,100.0,97.5,382,100.0,87.7,646,100.0,77.4,501,94.6,55.5,0.0,0.0,3.5,8.8,90553,-,74286,54688,96369,91176,2.8
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California",371,5.1,2.4,5.4,87.1,3567,0.7,0.4,6.4,9.8,3.4,35.2,44.0,98.9,79.3,892,100.0,90.1,718,97.8,82.9,1197,98.0,79.9,760,100.0,62.0,0.0,4.8,5.1,2.7,94167,-,48203,72339,80758,157266,4.5
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California",175,9.1,15.4,8.6,66.9,2915,0.8,0.9,4.0,13.6,5.8,41.4,33.4,98.3,74.8,653,98.2,79.6,611,97.7,80.0,764,100.0,73.3,887,97.2,68.9,19.6,10.2,0.0,3.8,81929,-,66528,37070,87037,111424,3.3
1400000US06075013400,06075013400,"Census Tract 134, San Francisco County, California",56,32.1,0.0,0.0,67.9,2774,0.8,0.4,6.4,6.2,2.0,42.2,42.0,98.8,84.2,806,100.0,95.9,652,100.0,91.3,894,100.0,82.4,422,92.2,55.0,0.0,18.1,0.0,6.2,77857,-,63295,24750,80320,101261,5.3
1400000US06075013500,06075013500,"Census Tract 135, San Francisco County, California",113,0.0,0.0,15.9,84.1,2366,0.0,2.5,3.7,6.9,3.0,41.2,42.7,97.5,83.9,933,100.0,97.3,575,100.0,94.3,484,92.1,61.4,374,94.1,63.4,63.3,11.4,34.6,3.2,87422,-,28750,64609,76293,111848,4.0
1400000US06075015100,06075015100,"Census Tract 151, San Francisco County, California",78,0.0,0.0,12.8,87.2,1980,1.4,3.0,7.5,16.3,4.9,43.2,23.6,95.6,66.9,463,100.0,88.6,358,100.0,66.2,432,98.8,65.0,727,88.6,54.5,0.0,0.0,7.3,2.4,65250,-,34924,43173,70167,86154,8.2
1400000US06075015200,06075015200,"Census Tract 152, San Francisco County, California",292,4.8,6.2,22.6,66.4,3235,1.5,3.2,10.8,10.0,5.5,35.1,34.0,95.3,69.1,1020,98.7,84.9,581,95.0,73.8,821,100.0,73.1,813,86.6,41.9,38.5,8.5,20.8,6.5,65515,-,20694,47981,61667,91486,7.2
1400000US06075015300,06075015300,"Census Tract 153, San Francisco County, California",348,0.0,24.4,9.2,66.4,1596,0.9,1.3,10.8,12.9,6.5,49.6,18.1,97.8,67.7,512,97.3,95.3,405,100.0,60.0,481,98.5,58.2,198,92.9,34.8,33.3,5.3,7.1,7.7,57278,18125,"2,500-",64539,54741,67000,2.1
1400000US06075015400,06075015400,"Census Tract 154, San Francisco County, California",392,0.0,9.9,12.5,77.6,4556,1.2,3.0,7.4,9.2,5.6,46.0,27.6,95.8,73.6,1291,100.0,90.8,942,100.0,93.0,1319,100.0,65.4,1004,80.9,44.0,0.0,0.0,10.8,2.3,71435,-,36378,29766,75125,87440,2.3
1400000US06075015500,06075015500,"Census Tract 155, San Francisco County, California",300,23.3,6.7,12.3,57.7,3522,10.2,10.8,14.7,12.8,3.2,26.0,22.4,79.0,48.4,952,86.2,66.0,496,91.3,67.5,631,63.7,33.1,1443,76.7,36.9,23.6,13.5,13.3,13.2,48494,30000,3919,27327,71058,82569,16.2
1400000US06075015600,06075015600,"Census Tract 156, San Francisco County, California",601,0.0,1.8,15.3,82.9,1821,3.0,1.0,7.7,13.1,12.9,38.1,24.2,96.0,62.3,401,100.0,80.3,504,100.0,79.2,660,92.9,54.5,256,89.8,20.7,0.0,14.3,5.1,1.9,55451,42727,52566,46838,56406,80417,1.9
1400000US06075015700,06075015700,"Census Tract 157, San Francisco County, California",2719,3.5,24.5,64.6,7.4,4391,2.0,4.0,10.6,13.3,5.9,34.4,29.9,94.0,64.3,1676,100.0,64.9,1017,90.7,76.9,1199,93.2,56.5,499,82.6,55.3,14.8,14.7,14.3,4.6,53646,31667,43724,31737,63269,79722,5.9
1400000US06075015801,06075015801,"Census Tract 158.01, San Francisco County, California",330,12.1,13.9,32.7,41.2,2573,2.1,1.9,13.3,20.5,4.2,38.1,20.0,96.0,58.1,972,100.0,67.9,466,100.0,75.3,848,97.8,38.9,287,71.1,53.7,68.6,5.3,24.6,8.4,47026,-,36850,34063,51573,64318,0.9
1400000US06075015802,06075015802,"Census Tract 158.02, San Francisco County, California",226,19.0,27.0,31.4,22.6,2288,3.1,2.1,6.2,23.6,4.9,34.4,25.7,94.8,60.1,769,100.0,79.3,724,96.0,57.3,512,100.0,49.4,283,67.8,34.6,0.0,36.9,7.5,15.5,56850,-,44150,38750,56737,82000,6.2
1400000US06075015900,06075015900,"Census Tract 159, San Francisco County, California",659,5.0,12.9,46.3,35.8,3090,6.6,4.9,12.1,15.6,6.3,25.1,29.3,88.5,54.4,843,88.3,62.8,497,92.8,56.3,961,87.7,49.0,789,87.1,50.8,28.2,0.0,25.0,13.0,38250,11384,25971,40407,49239,77422,7.1
1400000US06075016000,06075016000,"Census Tract 160, San Francisco County, California",219,13.2,3.2,40.6,42.9,1949,2.4,5.7,10.1,18.7,7.2,35.0,20.8,91.8,55.9,584,87.5,76.0,400,100.0,55.5,456,96.9,55.9,509,85.9,33.0,0.0,0.0,1.6,10.7,55724,18424,31583,59107,53774,76111,4.4
1400000US06075016100,06075016100,"Census Tract 161, San Francisco County, California",248,5.6,20.2,20.6,53.6,3784,10.1,7.2,23.4,14.3,7.5,23.3,14.1,82.7,37.4,837,86.0,47.9,466,100.0,74.5,1070,86.4,18.9,1411,72.1,33.0,15.6,30.4,12.7,18.0,34828,12422,20334,36012,65385,55977,3.5
1400000US06075016200,06075016200,"Census Tract 162, San Francisco County, California",175,9.7,0.0,38.3,52.0,1970,2.4,3.0,6.5,17.0,7.4,44.6,19.1,94.6,63.7,851,99.2,76.4,431,96.5,77.3,527,93.0,45.0,161,70.2,21.7,0.0,35.9,12.3,14.7,43888,21513,31875,42500,43767,53262,6.1
1400000US06075016300,06075016300,"Census Tract 163, San Francisco County, California",640,9.1,37.5,17.5,35.9,3543,1.6,3.7,13.5,16.1,5.1,35.4,24.6,94.8,60.0,1377,98.0,76.7,880,94.1,59.0,947,94.7,39.4,339,83.8,52.5,23.2,51.0,18.6,8.5,47230,15398,13994,36895,43468,61656,0.8
1400000US06075016400,06075016400,"Census Tract 164, San Francisco County, California",218,0.0,5.5,51.8,42.7,3147,2.9,3.5,9.5,16.9,4.9,42.6,19.8,93.6,62.4,1469,97.9,74.7,741,96.8,76.7,529,97.0,40.6,408,68.1,20.1,41.3,0.0,13.6,4.7,54315,57540,44028,31429,63162,87321,10.8
1400000US06075016500,06075016500,"Census Tract 165, San Francisco County, California",431,6.7,10.7,20.6,61.9,3945,0.8,4.5,7.4,14.5,2.8,41.5,28.4,94.7,70.0,1872,95.8,79.0,898,99.9,73.2,751,97.9,57.7,424,73.3,45.0,20.0,40.2,14.7,3.5,54984,"2,500-",16514,37043,61279,64853,6.4
1400000US06075016600,06075016600,"Census Tract 166, San Francisco County, California",810,1.7,8.4,46.2,43.7,3902,0.4,2.6,6.4,16.8,4.6,43.5,25.8,97.0,69.2,1973,95.6,70.7,791,98.2,71.6,882,98.3,72.2,256,100.0,40.2,0.0,19.3,0.5,9.4,54537,49028,37434,33234,49930,75466,1.6
1400000US06075016700,06075016700,"Census Tract 167, San Francisco County, California",321,2.2,23.7,4.7,69.5,3955,2.3,4.2,11.0,17.6,2.2,34.8,27.8,93.5,62.7,1652,96.0,70.3,952,100.0,66.3,1080,87.3,53.5,271,79.7,39.9,58.1,3.9,20.0,9.2,53778,26534,45573,27171,62098,62395,6.1
1400000US06075016801,06075016801,"Census Tract 168.01, San Francisco County, California",340,0.0,0.0,14.7,85.3,2577,2.2,1.8,11.2,22.7,2.1,38.3,21.8,96.0,60.1,999,100.0,80.3,675,97.5,62.4,718,94.8,38.2,185,74.1,28.1,8.8,0.0,12.1,3.0,48097,26985,24552,40694,51234,63670,0.8
1400000US06075016802,06075016802,"Census Tract 168.02, San Francisco County, California",413,5.6,21.1,56.4,16.9,2649,10.4,1.1,11.9,16.2,6.2,31.6,22.7,88.5,54.3,733,98.1,66.8,743,93.9,63.9,933,82.1,44.9,240,67.5,22.9,12.8,31.4,28.3,7.1,54038,20473,19625,31167,66711,81471,5.2
1400000US06075016900,06075016900,"Census Tract 169, San Francisco County, California",178,0.0,17.4,16.3,66.3,3011,0.0,3.5,8.6,17.0,5.6,39.3,26.1,96.5,65.3,1038,100.0,85.3,853,100.0,65.7,862,92.0,49.0,258,86.0,38.8,65.7,7.8,5.0,3.1,54963,-,47639,41995,65260,64375,3.6
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California",100,14.0,49.0,0.0,37.0,3183,0.0,3.1,3.0,9.8,3.3,43.2,37.6,96.9,80.8,607,100.0,95.6,932,94.5,75.8,1252,100.0,80.4,392,87.8,71.2,51.5,46.3,0.0,7.0,78092,-,33603,63828,73882,99667,0.7
1400000US06075017101,06075017101,"Census Tract 171.01, San Francisco County, California",152,11.2,0.0,15.1,73.7,2857,0.0,1.0,4.4,12.3,3.2,42.8,36.4,99.0,79.2,1037,100.0,81.5,614,97.6,85.3,898,100.0,78.6,308,95.8,61.0,0.0,0.0,11.6,4.0,71610,-,105167,28452,76758,95093,0.6
1400000US06075017102,06075017102,"Census Tract 171.02, San Francisco County, California",266,7.5,8.6,6.8,77.1,3386,0.0,0.3,4.9,12.2,3.4,55.1,24.2,99.7,79.3,1413,99.3,84.6,858,100.0,62.4,901,100.0,89.9,214,100.0,67.3,0.0,65.5,15.7,5.0,51921,-,6942,41125,49489,88750,0.8
1400000US06075017601,06075017601,"Census Tract 176.01, San Francisco County, California",638,20.1,13.3,48.9,17.7,4552,5.7,10.1,20.5,26.3,8.1,19.6,9.6,84.1,29.2,1228,95.0,58.1,785,94.8,27.3,2053,81.6,18.8,486,50.2,3.3,25.3,23.0,26.6,13.6,26312,16783,22172,24918,48929,59063,13.3
1400000US06075017700,06075017700,"Census Tract 177, San Francisco County, California",76,55.3,27.6,0.0,17.1,1252,13.3,4.2,10.5,13.8,12.9,24.3,21.0,82.6,45.3,291,100.0,63.2,306,79.4,56.5,542,74.2,36.0,113,86.7,13.3,45.9,6.8,2.7,2.1,36897,16705,22216,44375,46369,54250,8.5
1400000US06075017801,06075017801,"Census Tract 178.01, San Francisco County, California",11,0.0,0.0,0.0,100.0,2829,17.7,13.2,10.8,9.5,4.7,24.1,20.1,69.1,44.2,556,100.0,88.7,215,100.0,79.5,443,88.3,78.3,1615,49.2,14.8,33.0,14.7,21.5,7.8,82404,-,17946,57917,85500,121300,4.0
1400000US06075017802,06075017802,"Census Tract 178.02, San Francisco County, California",432,8.1,10.2,35.0,46.8,3055,5.0,10.8,14.0,21.0,4.6,31.6,12.9,84.2,44.5,1167,96.2,62.7,957,83.9,39.5,757,74.0,29.3,174,49.4,15.5,43.9,72.0,50.5,16.3,65521,20996,8643,51429,78936,102917,4.6
1400000US06075017902,06075017902,"Census Tract 179.02, San Francisco County, California",296,0.0,14.2,47.3,38.5,1418,1.3,3.2,22.7,22.8,15.7,22.1,12.1,95.4,34.3,429,95.3,39.6,637,92.9,35.3,306,100.0,24.2,46,100.0,37.0,63.3,14.1,21.3,8.8,30481,9375,22552,29728,40774,57976,8.5
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California",496,28.4,19.4,41.5,10.7,2922,7.9,15.4,17.6,10.7,5.6,27.2,15.6,76.8,42.8,1113,84.2,60.7,747,82.5,44.3,950,71.1,24.5,112,13.4,9.8,77.3,22.8,31.4,3.7,65845,9345,21250,38563,81149,112159,7.2
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",580,37.9,16.7,39.3,6.0,4721,21.5,9.0,15.1,13.9,5.8,23.2,11.5,69.5,34.7,1222,89.4,60.7,1320,63.3,26.1,1467,73.8,28.8,712,38.2,18.4,22.3,36.4,25.9,8.7,27056,16701,26573,42054,35764,85114,19.0
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",591,2.9,31.3,24.2,41.6,4449,8.0,3.1,11.7,14.6,8.0,37.1,17.3,88.8,54.5,1491,96.3,70.6,1180,88.1,66.9,1150,89.7,38.0,628,70.9,22.9,21.9,23.4,7.4,8.3,42368,11707,26131,34475,62464,55163,8.2
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",75,9.3,0.0,0.0,90.7,2594,1.1,2.2,5.8,14.5,7.2,42.3,26.8,96.7,69.2,925,100.0,75.8,672,97.9,79.9,777,95.2,59.1,220,84.5,44.1,23.5,0.0,5.7,5.6,59778,16000,41597,41250,64597,85214,0.5
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",128,0.0,0.0,57.0,43.0,2339,0.7,0.4,4.9,7.2,10.2,39.0,37.6,98.8,76.6,600,100.0,95.5,517,100.0,72.9,963,99.0,65.1,259,93.4,82.6,0.0,15.8,5.9,5.9,80364,66985,157540,80096,64770,88669,0.0
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",155,0.0,21.9,32.3,45.8,3591,0.0,2.5,9.2,18.1,6.3,39.4,24.5,97.5,63.9,645,100.0,72.9,1030,100.0,83.1,1494,93.9,56.5,422,100.0,29.1,19.8,0.0,10.5,6.1,71103,14688,34609,48032,78438,129398,0.0
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",148,8.1,0.0,23.0,68.9,2133,0.9,1.7,7.4,18.2,2.7,43.6,25.4,97.3,69.1,373,100.0,57.9,838,100.0,83.7,695,98.8,67.6,227,78.4,37.9,0.0,0.0,19.1,3.9,59298,-,20688,53194,54123,80192,1.6
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",121,0.0,12.4,48.8,38.8,4414,0.5,1.6,6.2,8.4,4.4,42.9,36.1,98.0,79.0,1075,100.0,86.9,1577,100.0,82.2,1307,98.9,75.3,455,83.3,60.0,51.1,10.6,7.3,6.7,77065,-,45944,36061,80506,104159,1.7
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",178,0.0,22.5,44.9,32.6,5106,5.5,2.7,12.5,11.4,1.8,39.0,27.2,91.8,66.2,2129,95.1,78.2,1277,93.4,72.7,1202,96.6,61.1,498,62.4,10.4,36.9,23.9,6.4,1.3,56250,19855,30016,42500,62310,76250,3.4
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",660,35.3,27.4,23.5,13.8,5458,12.3,15.4,19.7,10.6,3.6,24.5,14.0,72.4,38.5,2227,77.8,48.9,1338,77.2,44.9,1278,64.4,17.8,615,58.5,29.9,31.9,22.0,9.9,4.1,28950,15009,25918,25645,43517,71534,14.6
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",472,11.2,31.8,43.6,13.3,3612,11.7,7.6,15.9,11.8,3.3,32.5,17.1,80.7,49.6,1712,91.4,69.0,630,77.3,42.9,855,81.4,35.2,415,40.0,9.2,12.8,13.7,23.8,12.8,33831,17306,20515,27831,39646,43269,6.1
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",222,0.0,0.0,80.6,19.4,3669,4.0,2.6,5.5,9.6,3.2,46.3,28.8,93.4,75.1,1439,96.5,80.1,816,97.2,83.2,852,96.5,70.0,562,75.3,58.4,5.4,0.0,3.2,9.9,60515,14327,36250,45112,62891,77857,5.1
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",218,0.0,0.0,17.4,82.6,3573,0.8,1.8,4.8,9.0,2.3,35.7,45.6,97.3,81.3,1105,98.5,85.6,839,97.4,83.8,1323,97.5,80.3,306,92.5,63.1,30.5,9.9,17.1,3.1,77306,-,26875,51667,83233,98971,0.4
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",132,15.9,16.7,28.0,39.4,2276,1.3,1.8,3.2,9.0,3.3,37.4,44.0,96.9,81.4,387,100.0,88.9,709,100.0,93.7,912,98.1,79.1,268,79.9,45.9,0.0,0.0,0.0,6.2,80955,-,52250,59135,85031,92500,0.9
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",84,0.0,15.5,51.2,33.3,2102,0.8,0.6,4.6,16.6,4.2,36.2,37.1,98.6,73.3,436,100.0,71.1,628,100.0,84.4,795,100.0,71.3,243,88.1,54.7,0.0,0.0,14.0,2.1,71524,-,33125,35795,80071,109375,1.4
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",218,0.0,16.1,17.4,66.5,2783,0.8,2.0,5.3,10.5,3.4,39.6,38.4,97.2,78.0,978,98.4,89.7,714,100.0,88.0,782,96.4,66.8,309,89.3,46.6,29.9,17.0,0.0,4.1,58724,26094,51042,37841,60192,71667,1.0
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",387,9.0,39.5,20.7,30.7,4185,1.1,2.5,10.0,14.7,3.4,34.2,34.0,96.4,68.2,1322,95.6,77.2,1146,100.0,68.4,1306,100.0,76.3,411,77.4,13.1,24.5,5.5,3.0,2.0,59574,-,23947,49375,63125,81250,0.9
