GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08
Id,Id2,Geography,Number; OCCUPANCY STATUS - Total housing units,Percent; OCCUPANCY STATUS - Total housing units,Number; OCCUPANCY STATUS - Total housing units - Occupied housing units,Percent; OCCUPANCY STATUS - Total housing units - Occupied housing units,Number; TENURE - Occupied housing units,Percent; TENURE - Occupied housing units,Number; TENURE - Occupied housing units - Owner occupied,Percent; TENURE - Occupied housing units - Owner occupied,Number; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Percent; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Number; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Percent; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Number; TENURE - Occupied housing units - Renter occupied,Percent; TENURE - Occupied housing units - Renter occupied
1400000US06059032051,06059032051,"Census Tract 320.51, Orange County, California",2027,100.0,1916,94.5,1916,100.0,1012,52.8,940,49.1,72,3.8,904,47.2
1400000US06059032053,06059032053,"Census Tract 320.53, Orange County, California",3068,100.0,2957,96.4,2957,100.0,2107,71.3,1965,66.5,142,4.8,850,28.7
1400000US06059032054,06059032054,"Census Tract 320.54, Orange County, California",2391,100.0,2268,94.9,2268,100.0,857,37.8,826,36.4,31,1.4,1411,62.2
1400000US06059032055,06059032055,"Census Tract 320.55, Orange County, California",1442,100.0,1372,95.1,1372,100.0,768,56.0,725,52.8,43,3.1,604,44.0
1400000US06059032056,06059032056,"Census Tract 320.56, Orange County, California",2326,100.0,2265,97.4,2265,100.0,1684,74.3,1623,71.7,61,2.7,581,25.7
1400000US06059032057,06059032057,"Census Tract 320.57, Orange County, California",2381,100.0,2281,95.8,2281,100.0,1569,68.8,1520,66.6,49,2.1,712,31.2
1400000US06059032058,06059032058,"Census Tract 320.58, Orange County, California",2253,100.0,2163,96.0,2163,100.0,1834,84.8,1774,82.0,60,2.8,329,15.2
1400000US06059032059,06059032059,"Census Tract 320.59, Orange County, California",2483,100.0,2399,96.6,2399,100.0,1787,74.5,1747,72.8,40,1.7,612,25.5
1400000US06059032061,06059032061,"Census Tract 320.61, Orange County, California",1355,100.0,1281,94.5,1281,100.0,1143,89.2,857,66.9,286,22.3,138,10.8
1400000US06059042103,06059042103,"Census Tract 421.03, Orange County, California",3360,100.0,2970,88.4,2970,100.0,1709,57.5,1258,42.4,451,15.2,1261,42.5
1400000US06059042106,06059042106,"Census Tract 421.06, Orange County, California",818,100.0,617,75.4,617,100.0,473,76.7,331,53.6,142,23.0,144,23.3
1400000US06059042107,06059042107,"Census Tract 421.07, Orange County, California",1513,100.0,1418,93.7,1418,100.0,362,25.5,294,20.7,68,4.8,1056,74.5
1400000US06059042108,06059042108,"Census Tract 421.08, Orange County, California",3091,100.0,2562,82.9,2562,100.0,451,17.6,339,13.2,112,4.4,2111,82.4
1400000US06059042109,06059042109,"Census Tract 421.09, Orange County, California",2138,100.0,2018,94.4,2018,100.0,1199,59.4,1015,50.3,184,9.1,819,40.6
1400000US06059042111,06059042111,"Census Tract 421.11, Orange County, California",2188,100.0,2127,97.2,2127,100.0,1969,92.6,1572,73.9,397,18.7,158,7.4
